scene,query_room,query_image,pred_room,pred_scene,reference_image,correct,global_score,patch_score,object_score,total_score,fine_matches
apartment_0,office,datasets/ReplicaReID/apartment_0/office/rgb/92.png,office,apartment_0,datasets/ReplicaReID/apartment_0/office/ref/rgb/0.png,1,0.8009424805641174,0.7681192755699158,0.8261388540267944,2.3952006101608276,148
apartment_0,office,datasets/ReplicaReID/apartment_0/office/rgb/93.png,office,apartment_0,datasets/ReplicaReID/apartment_0/office/ref/rgb/0.png,1,0.845237672328949,0.7234253883361816,0.753191351890564,2.3218544125556946,168
apartment_0,office,datasets/ReplicaReID/apartment_0/office/rgb/94.png,office,apartment_0,datasets/ReplicaReID/apartment_0/office/ref/rgb/0.png,1,0.8924651145935059,0.7403281331062317,0.9113847613334656,2.544178009033203,220
apartment_0,office,datasets/ReplicaReID/apartment_0/office/rgb/95.png,office,apartment_0,datasets/ReplicaReID/apartment_0/office/ref/rgb/0.png,1,0.7922335863113403,0.0,0.0,0.7922335863113403,13
apartment_0,office,datasets/ReplicaReID/apartment_0/office/rgb/96.png,office,apartment_0,datasets/ReplicaReID/apartment_0/office/ref/rgb/0.png,1,0.8865406513214111,0.7446095943450928,0.8679759502410889,2.4991261959075928,237
apartment_0,office,datasets/ReplicaReID/apartment_0/office/rgb/97.png,office,apartment_0,datasets/ReplicaReID/apartment_0/office/ref/rgb/0.png,1,0.8737819790840149,0.5659379959106445,0.7941042184829712,2.2338241934776306,190
apartment_0,office,datasets/ReplicaReID/apartment_0/office/rgb/98.png,office,apartment_0,datasets/ReplicaReID/apartment_0/office/ref/rgb/0.png,1,0.883061408996582,0.7559374570846558,0.9205506443977356,2.5595495104789734,492
apartment_0,office,datasets/ReplicaReID/apartment_0/office/rgb/99.png,office,apartment_0,datasets/ReplicaReID/apartment_0/office/ref/rgb/0.png,1,0.9524980783462524,0.6829445362091064,0.8002628087997437,2.4357054233551025,299
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/0.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.9430682063102722,0.799397349357605,0.8358985781669617,2.578364133834839,349
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/1.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.6412491798400879,0.6257797479629517,0.6361291408538818,1.9031580686569214,59
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/10.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.891917884349823,0.6981710195541382,0.8401807546615601,2.4302696585655212,238
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/100.png,dining,room_2,datasets/ReplicaReID/room_2/dining/ref/rgb/0.png,0,0.653185248374939,0.2947806417942047,0.561008632183075,1.5089745223522186,13
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/101.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.9202308654785156,0.8125,0.8863587975502014,2.619089663028717,272
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/102.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.6532662510871887,0.6226966977119446,0.6109382510185242,1.8869011998176575,19
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/103.png,room,room_0,datasets/ReplicaReID/room_0/room/ref/rgb/0.png,0,0.825488805770874,0.6014242768287659,0.7778317332267761,2.204744815826416,53
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/104.png,room,room_0,datasets/ReplicaReID/room_0/room/ref/rgb/0.png,0,0.9208022356033325,0.6229754090309143,0.8352010250091553,2.378978669643402,87
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/105.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.6653388142585754,0.6638872027397156,0.6627813577651978,1.9920073747634888,32
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/106.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7575636506080627,0.6492476463317871,0.8559001684188843,2.262711465358734,14
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/107.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,1.0,1.0,1.0,3.0,899
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/108.png,room,room_0,datasets/ReplicaReID/room_0/room/ref/rgb/0.png,0,0.6941855549812317,0.4167064130306244,0.7216994166374207,1.8325913846492767,36
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/109.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.6820579767227173,0.6425958275794983,0.6337435841560364,1.958397388458252,10
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/11.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.5675728917121887,0.5513311624526978,0.6400488615036011,1.7589529156684875,102
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/110.png,room,room_0,datasets/ReplicaReID/room_0/room/ref/rgb/0.png,0,0.7919754981994629,0.5904309749603271,0.7984616756439209,2.180868148803711,55
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/111.png,dining,room_2,datasets/ReplicaReID/room_2/dining/ref/rgb/0.png,0,0.6865507960319519,0.0,0.0,0.6865507960319519,18
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/112.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.668337345123291,0.581416666507721,0.6236541867256165,1.8734081983566284,19
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/113.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8105012774467468,0.7900183200836182,0.867735743522644,2.468255341053009,235
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/114.png,room,room_0,datasets/ReplicaReID/room_0/room/ref/rgb/0.png,0,0.8016960024833679,0.6348318457603455,0.8206613659858704,2.2571892142295837,78
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/115.png,room,room_0,datasets/ReplicaReID/room_0/room/ref/rgb/0.png,0,0.744854211807251,0.6082068085670471,0.7363890409469604,2.0894500613212585,32
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/116.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.6821374297142029,0.6315672993659973,0.7031059861183167,2.016810715198517,33
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/117.png,room,room_0,datasets/ReplicaReID/room_0/room/ref/rgb/0.png,0,0.8697868585586548,0.6585558652877808,0.7834029197692871,2.3117456436157227,51
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/118.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7549019455909729,0.7600412964820862,0.6645732522010803,2.1795164942741394,54
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/119.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7573583126068115,0.7806988954544067,0.668409526348114,2.2064667344093323,151
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/12.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8501716256141663,0.7524961233139038,0.8904595375061035,2.4931272864341736,111
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/120.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7718062996864319,0.5376564860343933,0.7753381729125977,2.084800958633423,15
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/121.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.6829217076301575,0.554570198059082,0.8023724555969238,2.0398643612861633,17
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/122.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.9023323059082031,0.5288122296333313,0.8183905482292175,2.249535083770752,147
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/123.png,dining,apartment_2,datasets/ReplicaReID/apartment_2/dining/ref/rgb/0.png,0,0.7733639478683472,0.23687180876731873,0.733601987361908,1.7438377439975739,12
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/124.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8966620564460754,0.7812749743461609,0.8191664218902588,2.497103452682495,243
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/125.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.9352314472198486,0.6570545434951782,0.8408865928649902,2.433172583580017,230
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/126.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8380060791969299,0.6998384594917297,0.8374545574188232,2.375299096107483,157
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/127.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.9402492642402649,0.7666299939155579,0.8041933178901672,2.51107257604599,280
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/128.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.9722673296928406,0.8135643601417542,0.8396235704421997,2.6254552602767944,326
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/129.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.9226536154747009,0.7184950113296509,0.8725491166114807,2.5136977434158325,170
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/13.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7611104846000671,0.6768952012062073,0.6383169889450073,2.0763226747512817,112
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/130.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8433223366737366,0.5938786864280701,0.7858927845954895,2.223093807697296,184
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/131.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.6872872114181519,0.6964008808135986,0.8235505819320679,2.2072386741638184,180
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/132.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8233630061149597,0.7122601270675659,0.744926393032074,2.2805495262145996,212
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/133.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7152764201164246,0.5681338906288147,0.7838671803474426,2.067277491092682,154
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/134.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8517664074897766,0.6517908573150635,0.8152913451194763,2.3188486099243164,129
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/135.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8017970323562622,0.7083136439323425,0.8214111328125,2.3315218091011047,86
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/136.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.9386895298957825,0.7601836919784546,0.8268657326698303,2.5257389545440674,116
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/137.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.871826708316803,0.0,0.0,0.871826708316803,171
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/138.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8414989709854126,0.7823579907417297,0.6868250370025635,2.310681998729706,145
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/139.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8897488713264465,0.6382272839546204,0.8014213442802429,2.32939749956131,152
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/14.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.875706672668457,0.0,0.0,0.875706672668457,186
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/140.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7503700256347656,0.7377498149871826,0.8458261489868164,2.3339459896087646,104
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/141.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8010649681091309,0.8033304810523987,0.6877545714378357,2.2921500205993652,107
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/142.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8385842442512512,0.7978256940841675,0.8880245685577393,2.524434506893158,95
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/143.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7182733416557312,0.5561752319335938,0.7534146308898926,2.0278632044792175,150
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/144.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7792527675628662,0.7657586932182312,0.8058955669403076,2.350907027721405,84
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/145.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8726969361305237,0.71124666929245,0.7856842279434204,2.369627833366394,122
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/146.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.664272129535675,0.7195007801055908,0.8370834589004517,2.2208563685417175,94
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/147.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7883908748626709,0.6494327783584595,0.7235161066055298,2.16133975982666,100
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/148.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8588486909866333,0.5682467222213745,0.7715215682983398,2.1986169815063477,150
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/149.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7577131390571594,0.6371479034423828,0.8765524625778198,2.271413505077362,180
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/15.png,room,room_0,datasets/ReplicaReID/room_0/room/ref/rgb/0.png,0,0.5880188345909119,0.6065241694450378,0.8181322813034058,2.0126752853393555,15
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/150.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.9249424934387207,0.7244625687599182,0.811661422252655,2.461066484451294,172
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/151.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8262649774551392,0.8156377673149109,0.8487529158592224,2.4906556606292725,130
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/152.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.696151614189148,0.6254790425300598,0.6324008703231812,1.954031527042389,130
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/153.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.853896975517273,0.8567269444465637,0.9197976589202881,2.6304215788841248,108
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/16.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7538212537765503,0.6761703491210938,0.8052821159362793,2.2352737188339233,49
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/17.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.594579815864563,0.695155143737793,0.7127384543418884,2.0024734139442444,46
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/18.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7663578391075134,0.6957555413246155,0.7672358751296997,2.2293492555618286,40
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/19.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7251843214035034,0.7532685995101929,0.7565780282020569,2.235030949115753,41
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/2.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7360901236534119,0.6032224297523499,0.664850115776062,2.0041626691818237,73
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/20.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7941094636917114,0.6512730717658997,0.6102510094642639,2.055633544921875,128
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/21.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.5845165848731995,0.7480171918869019,0.6853152513504028,2.017849028110504,37
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/22.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.6076116561889648,0.6110841631889343,0.8712912797927856,2.089987099170685,38
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/23.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7482497692108154,0.6894024610519409,0.8200087547302246,2.257660984992981,39
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/24.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.6557629108428955,0.7282336354255676,0.7276059985160828,2.111602544784546,42
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/25.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7547513246536255,0.7395389080047607,0.7262982130050659,2.220588445663452,47
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/26.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7316296100616455,0.7570306658744812,0.8134936690330505,2.3021539449691772,62
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/27.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.764006495475769,0.6242436766624451,0.7947013974189758,2.18295156955719,19
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/28.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7520973682403564,0.6187061667442322,0.8311269879341125,2.201930522918701,33
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/29.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.6795738935470581,0.7469836473464966,0.7417067885398865,2.168264329433441,44
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/3.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.6971321702003479,0.7251261472702026,0.7946730256080627,2.2169313430786133,131
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/30.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7132912874221802,0.7231686115264893,0.7620515823364258,2.198511481285095,53
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/31.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.5412476062774658,0.6448638439178467,0.7272993326187134,1.9134107828140259,72
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/32.png,office,office_4,datasets/ReplicaReID/office_4/office/ref/rgb/0.png,0,0.7096519470214844,0.5313510894775391,0.8230393528938293,2.064042389392853,16
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/33.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7484273910522461,0.641890823841095,0.8837485313415527,2.274066746234894,45
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/34.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.6074025630950928,0.6931909322738647,0.6802069544792175,1.980800449848175,41
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/35.png,office,office_4,datasets/ReplicaReID/office_4/office/ref/rgb/0.png,0,0.6969724893569946,0.528643786907196,0.8144109845161438,2.0400272607803345,9
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/36.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7486855983734131,0.7402938604354858,0.8188304305076599,2.307809889316559,46
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/37.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.6078419089317322,0.6386412978172302,0.6599715948104858,1.9064548015594482,60
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/38.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.6684350967407227,0.6996490359306335,0.6694071292877197,2.037491261959076,39
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/39.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.707957923412323,0.7561962604522705,0.6654609441757202,2.1296151280403137,185
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/4.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7263104319572449,0.7845538854598999,0.7900669574737549,2.3009312748908997,82
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/40.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.6677777767181396,0.640554666519165,0.657611608505249,1.9659440517425537,72
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/41.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7621681690216064,0.7270306944847107,0.647801399230957,2.137000262737274,42
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/42.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7489585876464844,0.6973235607147217,0.8042588233947754,2.2505409717559814,42
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/43.png,room,room_0,datasets/ReplicaReID/room_0/room/ref/rgb/0.png,0,0.5708186030387878,0.49932196736335754,0.7730202078819275,1.8431607782840729,14
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/44.png,room,room_0,datasets/ReplicaReID/room_0/room/ref/rgb/0.png,0,0.6735806465148926,0.35038304328918457,0.7288217544555664,1.7527854442596436,33
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/45.png,room,room_0,datasets/ReplicaReID/room_0/room/ref/rgb/0.png,0,0.5202746391296387,0.423664391040802,0.6723994016647339,1.6163384318351746,10
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/46.png,room,room_0,datasets/ReplicaReID/room_0/room/ref/rgb/0.png,0,0.5908817648887634,0.5961946845054626,0.7174196243286133,1.9044960737228394,30
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/47.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7710732221603394,0.42725104093551636,0.770767092704773,1.9690913558006287,47
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/48.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7165627479553223,0.6419385671615601,0.7975599765777588,2.156061291694641,38
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/49.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.5386667847633362,0.6741328835487366,0.6984805464744568,1.9112802147865295,76
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/5.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8746433258056641,0.5642569661140442,0.814820408821106,2.253720700740814,134
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/50.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.6711916923522949,0.680941104888916,0.69235759973526,2.044490396976471,41
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/51.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.919503927230835,0.7706363201141357,0.8152424693107605,2.505382716655731,184
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/52.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7556354999542236,0.0,0.0,0.7556354999542236,18
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/53.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7420634031295776,0.31096750497817993,0.8278831839561462,1.8809140920639038,15
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/54.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8732550144195557,0.5947198271751404,0.7127876281738281,2.180762469768524,22
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/55.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.9053035974502563,0.5398634076118469,0.6824745535850525,2.1276415586471558,19
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/56.png,room,room_0,datasets/ReplicaReID/room_0/room/ref/rgb/0.png,0,0.9013070464134216,0.5384693145751953,0.8180559277534485,2.2578322887420654,91
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/57.png,room,room_0,datasets/ReplicaReID/room_0/room/ref/rgb/0.png,0,0.8596903681755066,0.5945318937301636,0.8606647253036499,2.31488698720932,74
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/58.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8703720569610596,0.564215362071991,0.8088634610176086,2.243450880050659,22
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/59.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8797401785850525,0.6719403862953186,0.8556865453720093,2.4073671102523804,150
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/6.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.9448297619819641,0.7524030208587646,0.8308097124099731,2.528042495250702,194
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/60.png,room,room_0,datasets/ReplicaReID/room_0/room/ref/rgb/0.png,0,0.8090988397598267,0.645939826965332,0.7148526310920715,2.1698912978172302,78
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/61.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.8118279576301575,0.47289401292800903,0.7616605758666992,2.0463825464248657,49
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/62.png,room,room_0,datasets/ReplicaReID/room_0/room/ref/rgb/0.png,0,0.8322358131408691,0.649539053440094,0.7198150157928467,2.20158988237381,49
apartment_1,living,datasets/ReplicaReID/apartment_1/living/rgb/63.png,living,apartment_1,datasets/ReplicaReID/apartment_1/living/ref/rgb/0.png,1,0.7742002606391907,0.6973454356193542,0.6414627432823181,2.113008439540863,123
